VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
germany:G39_Marder_III;enhancedAimDrives;camouflageNet;stereoscope;34.61
germany:G39_Marder_III;stereoscope;additInvisibilityDevice;camouflageNet;14.47
germany:G39_Marder_III;healthReserve;camouflageNet;stereoscope;8.08
germany:G40_Nashorn;rammer;camouflageNet;stereoscope;31.71
germany:G40_Nashorn;rammer;enhancedAimDrives;camouflageNet;7.94
germany:G40_Nashorn;rammer;enhancedAimDrives;stereoscope;4.98
germany:G41_DickerMax;rammer;camouflageNet;stereoscope;27.5
germany:G41_DickerMax;rammer;enhancedAimDrives;camouflageNet;7.87
germany:G41_DickerMax;improvedSights;rammer;coatedOptics;7.12
germany:G42_Maus;healthReserve;turbocharger;rammer;37.55
germany:G42_Maus;healthReserve;rammer;ventilation;13.64
germany:G42_Maus;ventilation;turbocharger;rammer;3.53
germany:G43_Sturer_Emil;rammer;camouflageNet;stereoscope;20.11
germany:G43_Sturer_Emil;rammer;enhancedAimDrives;camouflageNet;8.87
germany:G43_Sturer_Emil;rammer;improvedSights;enhancedAimDrives;6.81
germany:G44_JagdTiger;rammer;healthReserve;ventilation;9.8
germany:G44_JagdTiger;rammer;turbocharger;healthReserve;8.33
germany:G44_JagdTiger;rammer;enhancedAimDrives;ventilation;6.45
germany:G44_JagdTigerH;rammer;turbocharger;healthReserve;19.41
germany:G44_JagdTigerH;rammer;turbocharger;ventilation;15.19
germany:G44_JagdTigerH;rammer;improvedSights;ventilation;9.9
germany:G45_G_Tiger;rammer;enhancedAimDrives;camouflageNet;41.93
germany:G45_G_Tiger;rammer;rotationMechanism;enhancedAimDrives;30.36
germany:G45_G_Tiger;rammer;turbocharger;enhancedAimDrives;10.85
germany:G46_T-25;ventilation;rammer;coatedOptics;17.4
germany:G46_T-25;ventilation;enhancedAimDrives;rammer;10.28
germany:G46_T-25;ventilation;rotationMechanism;rammer;6.35
germany:G48_E-25;rammer;camouflageNet;stereoscope;16.53
germany:G48_E-25;rammer;ventilation;coatedOptics;15.75
germany:G48_E-25;rammer;ventilation;stereoscope;12.64
germany:G49_G_Panther;rammer;enhancedAimDrives;camouflageNet;42.74
germany:G49_G_Panther;rammer;rotationMechanism;enhancedAimDrives;32.91
germany:G49_G_Panther;rammer;turbocharger;enhancedAimDrives;4.58
germany:G50_T-15;ventilation;coatedOptics;;21.63
germany:G50_T-15;stereoscope;camouflageNet;;8.46
germany:G50_T-15;ventilation;healthReserve;;7.96
germany:G51_Lowe;ventilation;aimingStabilizer;rammer;13.63
germany:G51_Lowe;ventilation;enhancedAimDrives;rammer;13.21
germany:G51_Lowe;healthReserve;rammer;ventilation;10.17
germany:G52_Pz38_NA;ventilation;additInvisibilityDevice;coatedOptics;16.93
germany:G52_Pz38_NA;ventilation;turbocharger;coatedOptics;11.06
germany:G52_Pz38_NA;ventilation;enhancedAimDrives;coatedOptics;8.95
germany:G53_PzI;healthReserve;;;39.72
germany:G53_PzI;ventilation;;;28.03
germany:G53_PzI;stereoscope;;;9.84
germany:G54_E-50;ventilation;aimingStabilizer;rammer;18.36
germany:G54_E-50;turbocharger;rammer;ventilation;9.81
germany:G54_E-50;turbocharger;aimingStabilizer;rammer;9.14
germany:G55_E-75;healthReserve;rammer;ventilation;16.84
germany:G55_E-75;healthReserve;turbocharger;rammer;15.61
germany:G55_E-75;healthReserve;aimingStabilizer;rammer;14.92
germany:G56_E-100;healthReserve;rammer;ventilation;17.13
germany:G56_E-100;healthReserve;turbocharger;rammer;16.06
germany:G56_E-100;healthReserve;aimingStabilizer;rammer;13.46
germany:G57_PzVI_Tiger_P;healthReserve;rammer;ventilation;15.18
germany:G57_PzVI_Tiger_P;healthReserve;turbocharger;rammer;9.58
germany:G57_PzVI_Tiger_P;ventilation;enhancedAimDrives;rammer;8.34
germany:G58_VK4502P;healthReserve;rammer;ventilation;15.78
germany:G58_VK4502P;healthReserve;turbocharger;rammer;11.85
germany:G58_VK4502P;ventilation;enhancedAimDrives;rammer;9.08
germany:G61_G_E;rammer;enhancedAimDrives;camouflageNet;39.34
germany:G61_G_E;rammer;rotationMechanism;enhancedAimDrives;32.04
germany:G61_G_E;rammer;turbocharger;enhancedAimDrives;12.44
germany:G63_PzI_ausf_C;healthReserve;turbocharger;;15.7
germany:G63_PzI_ausf_C;turbocharger;grousers;;11.05
germany:G63_PzI_ausf_C;healthReserve;ventilation;;9.55
germany:G64_Panther_II;ventilation;aimingStabilizer;rammer;10.35
germany:G64_Panther_II;ventilation;rammer;coatedOptics;8.82
germany:G64_Panther_II;turbocharger;rammer;ventilation;7.42
germany:G65_JagdTiger_SdKfz_185;rammer;ventilation;stereoscope;10.95
germany:G65_JagdTiger_SdKfz_185;rammer;enhancedAimDrives;ventilation;10.74
germany:G65_JagdTiger_SdKfz_185;rammer;ventilation;coatedOptics;8.62
germany:G66_VK2801;coatedOptics;additInvisibilityDevice;ventilation;14.72
germany:G66_VK2801;coatedOptics;rammer;ventilation;8.23
germany:G66_VK2801;ventilation;camouflageNet;stereoscope;7.72
germany:G67_VK4502A;healthReserve;rammer;ventilation;15.55
germany:G67_VK4502A;healthReserve;aimingStabilizer;rammer;11.13
germany:G67_VK4502A;healthReserve;turbocharger;rammer;9.88
germany:G70_PzIV_Hydro;ventilation;rammer;coatedOptics;15.57
germany:G70_PzIV_Hydro;ventilation;enhancedAimDrives;rammer;11.18
germany:G70_PzIV_Hydro;ventilation;rammer;stereoscope;5.78
germany:G71_JagdPantherII;rammer;camouflageNet;stereoscope;14.33
germany:G71_JagdPantherII;rammer;ventilation;stereoscope;7.94
germany:G71_JagdPantherII;rammer;ventilation;coatedOptics;7.63
germany:G72_JagdPz_E100;rammer;enhancedAimDrives;ventilation;16.38
germany:G72_JagdPz_E100;rammer;improvedSights;ventilation;9.9
germany:G72_JagdPz_E100;rammer;turbocharger;ventilation;8.22
germany:G73_E50_Ausf_M;ventilation;aimingStabilizer;rammer;21.64
germany:G73_E50_Ausf_M;turbocharger;rammer;ventilation;10.89
germany:G73_E50_Ausf_M;turbocharger;healthReserve;rammer;8.91
germany:G76_Pz_Sfl_IVc;rammer;camouflageNet;stereoscope;35.69
germany:G76_Pz_Sfl_IVc;rammer;enhancedAimDrives;stereoscope;6.17
germany:G76_Pz_Sfl_IVc;rammer;improvedSights;stereoscope;5.92
germany:G77_PzIV_Schmalturm;ventilation;rammer;coatedOptics;15.29
germany:G77_PzIV_Schmalturm;ventilation;enhancedAimDrives;rammer;9.32
germany:G77_PzIV_Schmalturm;turbocharger;rammer;ventilation;8.26
germany:G78_Panther_M10;ventilation;rammer;coatedOptics;23.7
germany:G78_Panther_M10;ventilation;enhancedAimDrives;rammer;7.4
germany:G78_Panther_M10;turbocharger;rammer;ventilation;7.01
germany:G80_Pz_IV_AusfD;ventilation;enhancedAimDrives;coatedOptics;18.45
germany:G80_Pz_IV_AusfD;ventilation;healthReserve;enhancedAimDrives;8.64
germany:G80_Pz_IV_AusfD;ventilation;enhancedAimDrives;stereoscope;6.7
germany:G81_Pz_IV_AusfH;ventilation;enhancedAimDrives;rammer;10.71
germany:G81_Pz_IV_AusfH;ventilation;rammer;coatedOptics;10.28
germany:G81_Pz_IV_AusfH;ventilation;improvedSights;rammer;4.57
germany:G81_Pz_IV_AusfH_GuP;ventilation;rammer;coatedOptics;32.77
germany:G81_Pz_IV_AusfH_GuP;ventilation;enhancedAimDrives;rammer;7.12
germany:G81_Pz_IV_AusfH_GuP;ventilation;turbocharger;rammer;6.12
germany:G82_Pz_II_AusfG;ventilation;healthReserve;;11.49
germany:G82_Pz_II_AusfG;turbocharger;ventilation;;10.71
germany:G82_Pz_II_AusfG;ventilation;enhancedAimDrives;;10.55
germany:G83_Pz_IV_AusfA;healthReserve;ventilation;;21.7
germany:G83_Pz_IV_AusfA;ventilation;enhancedAimDrives;;12.62
germany:G83_Pz_IV_AusfA;enhancedAimDrives;healthReserve;;10.4
germany:G85_Auf_Panther;coatedOptics;additInvisibilityDevice;ventilation;13.18
germany:G85_Auf_Panther;coatedOptics;rammer;ventilation;11.94
germany:G85_Auf_Panther;coatedOptics;turbocharger;rammer;9.01
germany:G86_VK2001DB;ventilation;enhancedAimDrives;coatedOptics;15.28
germany:G86_VK2001DB;ventilation;turbocharger;coatedOptics;10.76
germany:G86_VK2001DB;ventilation;turbocharger;enhancedAimDrives;6.47
germany:G87_VK3002DB_V1;ventilation;rammer;coatedOptics;17.96
germany:G87_VK3002DB_V1;ventilation;enhancedAimDrives;rammer;8.01
germany:G87_VK3002DB_V1;rammer;camouflageNet;stereoscope;3.81
germany:G88_Indien_Panzer;ventilation;aimingStabilizer;rammer;16.45
germany:G88_Indien_Panzer;ventilation;rammer;coatedOptics;9.38
germany:G88_Indien_Panzer;ventilation;enhancedAimDrives;rammer;6.38
germany:G89_Leopard1;ventilation;aimingStabilizer;rammer;27.49
germany:G89_Leopard1;ventilation;coatedOptics;rammer;16.59
germany:G89_Leopard1;ventilation;improvedSights;rammer;11.35
germany:G90_DW_II;ventilation;healthReserve;enhancedAimDrives;17.7
germany:G90_DW_II;ventilation;turbocharger;healthReserve;16.13
germany:G90_DW_II;ventilation;healthReserve;coatedOptics;6.7
germany:G91_Pro_Ag_A;ventilation;aimingStabilizer;rammer;24.35
germany:G91_Pro_Ag_A;ventilation;rammer;coatedOptics;12.88
germany:G91_Pro_Ag_A;ventilation;improvedSights;rammer;9.8
germany:G92_VK7201;healthReserve;aimingStabilizer;rammer;32.32
germany:G92_VK7201;healthReserve;turbocharger;rammer;15.57
germany:G92_VK7201;healthReserve;rammer;ventilation;12.71
germany:G93_GW_Mk_VIe;enhancedAimDrives;;;64.35
germany:G93_GW_Mk_VIe;coatedOptics;;;21.78
germany:G93_GW_Mk_VIe;camouflageNet;;;8.76
germany:G94_GW_Tiger_P;rammer;enhancedAimDrives;camouflageNet;39.07
germany:G94_GW_Tiger_P;rammer;rotationMechanism;enhancedAimDrives;30.95
germany:G94_GW_Tiger_P;rammer;turbocharger;enhancedAimDrives;12.82
germany:G95_Pz_Sfl_IVb;enhancedAimDrives;camouflageNet;stereoscope;24.49
germany:G95_Pz_Sfl_IVb;enhancedAimDrives;turbocharger;camouflageNet;19.68
germany:G95_Pz_Sfl_IVb;enhancedAimDrives;additInvisibilityDevice;camouflageNet;12.24
germany:G96_VK3002M;ventilation;rammer;coatedOptics;18.35
germany:G96_VK3002M;ventilation;enhancedAimDrives;rammer;8.37
germany:G96_VK3002M;turbocharger;rammer;ventilation;4.78
germany:G97_Waffentrager_IV;rammer;camouflageNet;stereoscope;21.6
germany:G97_Waffentrager_IV;improvedSights;rammer;coatedOptics;7.71
germany:G97_Waffentrager_IV;rammer;enhancedAimDrives;camouflageNet;7.14
germany:G98_Waffentrager_E100;improvedSights;turbocharger;healthReserve;15.14
germany:G98_Waffentrager_E100;rotationMechanism;turbocharger;healthReserve;8.23
germany:G98_Waffentrager_E100;improvedSights;turbocharger;rotationMechanism;7.23
germany:G99_RhB_Waffentrager;rammer;camouflageNet;stereoscope;22.35
germany:G99_RhB_Waffentrager;rammer;enhancedAimDrives;camouflageNet;7.63
germany:G99_RhB_Waffentrager;improvedSights;rammer;coatedOptics;6.02
italy:It03_M15_42;enhancedAimDrives;healthReserve;;15.15
italy:It03_M15_42;ventilation;healthReserve;;14.54
italy:It03_M15_42;ventilation;enhancedAimDrives;;11.39
italy:It04_Fiat_3000;;;;100
italy:It05_Carro_L6_40;ventilation;;;36.91
italy:It05_Carro_L6_40;healthReserve;;;26.55
italy:It05_Carro_L6_40;turbocharger;;;11.35
italy:It06_M14_41;healthReserve;;;32.63
italy:It06_M14_41;ventilation;;;22.04
italy:It06_M14_41;enhancedAimDrives;;;13.9
italy:It07_P26_40;ventilation;enhancedAimDrives;coatedOptics;12.72
italy:It07_P26_40;ventilation;healthReserve;enhancedAimDrives;10.23
italy:It07_P26_40;ventilation;turbocharger;coatedOptics;7.59
italy:It08_Progetto_M40_mod_65;ventilation;aimingStabilizer;coatedOptics;13.84
italy:It08_Progetto_M40_mod_65;ventilation;improvedSights;aimingStabilizer;10.96
italy:It08_Progetto_M40_mod_65;ventilation;aimingStabilizer;enhancedAimDrives;8.51
italy:It09_P43_ter;ventilation;rammer;coatedOptics;14.89
italy:It09_P43_ter;ventilation;enhancedAimDrives;rammer;9.61
italy:It09_P43_ter;ventilation;aimingStabilizer;rammer;6.81
italy:It10_P43_bis;ventilation;rammer;coatedOptics;15.42
italy:It10_P43_bis;ventilation;enhancedAimDrives;rammer;9.79
italy:It10_P43_bis;ventilation;improvedSights;rammer;4.47
italy:It11_P43;ventilation;rammer;coatedOptics;15.07
italy:It11_P43;ventilation;enhancedAimDrives;rammer;8.58
italy:It11_P43;ventilation;healthReserve;rammer;3.68
italy:It12_Prototipo_Standard_B;ventilation;aimingStabilizer;coatedOptics;16.46
italy:It12_Prototipo_Standard_B;ventilation;improvedSights;aimingStabilizer;12.63
italy:It12_Prototipo_Standard_B;ventilation;aimingStabilizer;enhancedAimDrives;5.03
italy:It13_Progetto_M35_mod_46;ventilation;aimingStabilizer;coatedOptics;25.28
italy:It13_Progetto_M35_mod_46;ventilation;improvedSights;aimingStabilizer;10.75
italy:It13_Progetto_M35_mod_46;turbocharger;aimingStabilizer;ventilation;9.05
italy:It13_Progetto_M35_mod_46_LE;ventilation;aimingStabilizer;coatedOptics;19.39
italy:It13_Progetto_M35_mod_46_LE;ventilation;improvedSights;aimingStabilizer;18.94
italy:It13_Progetto_M35_mod_46_LE;turbocharger;aimingStabilizer;ventilation;15.07
italy:It14_P44_Pantera;ventilation;aimingStabilizer;coatedOptics;12.89
italy:It14_P44_Pantera;ventilation;improvedSights;aimingStabilizer;9.52
italy:It14_P44_Pantera;ventilation;enhancedAimDrives;coatedOptics;4.21
italy:It15_Rinoceronte;ventilation;turbocharger;aimingStabilizer;11.05
italy:It15_Rinoceronte;healthReserve;aimingStabilizer;ventilation;10.61
italy:It15_Rinoceronte;ventilation;improvedSights;aimingStabilizer;8.76
italy:It16_Carro_d_assalto_P88;ventilation;enhancedAimDrives;rammer;14.11
italy:It16_Carro_d_assalto_P88;healthReserve;rammer;ventilation;11.99
italy:It16_Carro_d_assalto_P88;healthReserve;improvedSights;rammer;6.42
italy:It17_Progetto_CC55_mod_54;ventilation;improvedSights;aimingStabilizer;8.67
italy:It17_Progetto_CC55_mod_54;healthReserve;aimingStabilizer;ventilation;7.27
italy:It17_Progetto_CC55_mod_54;healthReserve;enhancedAimDrives;ventilation;5.47
italy:It18_Progetto_C45_mod_71;ventilation;improvedSights;aimingStabilizer;16.77
italy:It18_Progetto_C45_mod_71;healthReserve;aimingStabilizer;ventilation;12.35
italy:It18_Progetto_C45_mod_71;healthReserve;turbocharger;aimingStabilizer;7.45
italy:It19_Progetto_C50_mod_66;healthReserve;aimingStabilizer;ventilation;11.48
italy:It19_Progetto_C50_mod_66;ventilation;improvedSights;aimingStabilizer;7.2
italy:It19_Progetto_C50_mod_66;ventilation;turbocharger;aimingStabilizer;6.08
italy:It20_Carro_Combattimento_45t;ventilation;improvedSights;aimingStabilizer;37.53
italy:It20_Carro_Combattimento_45t;turbocharger;aimingStabilizer;ventilation;11.91
italy:It20_Carro_Combattimento_45t;ventilation;healthReserve;aimingStabilizer;7.31
italy:It21_Lion;ventilation;improvedSights;aimingStabilizer;31.66
italy:It21_Lion;turbocharger;aimingStabilizer;ventilation;11.78
italy:It21_Lion;ventilation;aimingStabilizer;coatedOptics;7.68
italy:It23_CC_3;ventilation;turbocharger;healthReserve;14.02
italy:It23_CC_3;improvedSights;turbocharger;ventilation;11.36
italy:It23_CC_3;improvedSights;healthReserve;ventilation;8.15
italy:It24_Controcarro_1_Mk2;improvedSights;turbocharger;ventilation;9.22
italy:It24_Controcarro_1_Mk2;ventilation;improvedSights;healthReserve;8.4
italy:It24_Controcarro_1_Mk2;ventilation;turbocharger;healthReserve;8
italy:It26_CC_56;ventilation;camouflageNet;stereoscope;7.48
italy:It26_CC_56;improvedSights;healthReserve;ventilation;7.44
italy:It26_CC_56;ventilation;improvedSights;enhancedAimDrives;5.85
italy:It27_M43_da_105_25_Bassoto;rammer;camouflageNet;stereoscope;13.15
italy:It27_M43_da_105_25_Bassoto;ventilation;rammer;coatedOptics;9.28
italy:It27_M43_da_105_25_Bassoto;ventilation;rammer;stereoscope;6.73
italy:It28_Semovente_M41_Da_75_18;rammer;camouflageNet;stereoscope;12.19
italy:It28_Semovente_M41_Da_75_18;ventilation;camouflageNet;stereoscope;10.27
italy:It28_Semovente_M41_Da_75_18;ventilation;rammer;stereoscope;9.75
italy:It29_Carro_Celere_Sahariano;ventilation;healthReserve;;13.46
italy:It29_Carro_Celere_Sahariano;enhancedAimDrives;healthReserve;;10.73
italy:It29_Carro_Celere_Sahariano;ventilation;enhancedAimDrives;;8.92
italy:It30_CC_mod_64_Prem;improvedSights;turbocharger;ventilation;13.46
italy:It30_CC_mod_64_Prem;improvedSights;healthReserve;ventilation;8.49
italy:It30_CC_mod_64_Prem;ventilation;improvedSights;enhancedAimDrives;8.07
italy:It31_CC_67_B;improvedSights;healthReserve;ventilation;8.97
italy:It31_CC_67_B;improvedSights;turbocharger;ventilation;6.95
italy:It31_CC_67_B;ventilation;improvedSights;enhancedAimDrives;6.27
italy:It34_Toro;healthReserve;aimingStabilizer;ventilation;23.28
italy:It34_Toro;healthReserve;turbocharger;aimingStabilizer;20.09
italy:It34_Toro;healthReserve;turbocharger;ventilation;10.19
italy:It35_Felice;turbocharger;aimingStabilizer;rammer;36.28
italy:It35_Felice;turbocharger;rammer;ventilation;12.88
italy:It35_Felice;turbocharger;improvedSights;rammer;12.32
japan:J01_NC27;;;;100
japan:J02_Te_Ke;ventilation;;;43.49
japan:J02_Te_Ke;healthReserve;;;17.76
japan:J02_Te_Ke;stereoscope;;;14.95
japan:J03_Ha_Go;healthReserve;;;32.18
japan:J03_Ha_Go;ventilation;;;22.82
japan:J03_Ha_Go;enhancedAimDrives;;;13.95
japan:J04_Ke_Ni;ventilation;coatedOptics;;19.65
japan:J04_Ke_Ni;stereoscope;ventilation;;17.98
japan:J04_Ke_Ni;camouflageNet;stereoscope;;13.68
japan:J06_Ke_Ho;ventilation;turbocharger;stereoscope;12.36
japan:J06_Ke_Ho;ventilation;additInvisibilityDevice;coatedOptics;11.53
japan:J06_Ke_Ho;ventilation;turbocharger;coatedOptics;8.45
japan:J07_Chi_Ha;ventilation;enhancedAimDrives;;15.77
japan:J07_Chi_Ha;healthReserve;enhancedAimDrives;;13.78
japan:J07_Chi_Ha;ventilation;healthReserve;;10.36
japan:J08_Chi_Nu;ventilation;rammer;coatedOptics;17.48
japan:J08_Chi_Nu;ventilation;enhancedAimDrives;rammer;8.49
japan:J08_Chi_Nu;ventilation;improvedSights;rammer;4.23
japan:J09_Chi_He;ventilation;enhancedAimDrives;coatedOptics;12.85
japan:J09_Chi_He;ventilation;healthReserve;enhancedAimDrives;9.34
japan:J09_Chi_He;ventilation;healthReserve;coatedOptics;7.16
japan:J10_Chi_To;ventilation;rammer;coatedOptics;16.3
japan:J10_Chi_To;ventilation;enhancedAimDrives;rammer;8.96
japan:J10_Chi_To;turbocharger;rammer;ventilation;5.44
japan:J11_Chi_Ri;ventilation;rammer;coatedOptics;16.65
japan:J11_Chi_Ri;ventilation;enhancedAimDrives;rammer;9.39
japan:J11_Chi_Ri;turbocharger;rammer;ventilation;8.11
japan:J12_Chi_Nu_Kai;ventilation;rammer;coatedOptics;20.39
japan:J12_Chi_Nu_Kai;ventilation;enhancedAimDrives;rammer;9.32
japan:J12_Chi_Nu_Kai;ventilation;rammer;stereoscope;8.71
japan:J13_STA_1;ventilation;aimingStabilizer;rammer;11.72
japan:J13_STA_1;ventilation;rammer;coatedOptics;8.52
japan:J13_STA_1;ventilation;improvedSights;rammer;8.03
japan:J14_Type_61;ventilation;aimingStabilizer;rammer;17.41
japan:J14_Type_61;ventilation;rammer;coatedOptics;9.07
japan:J14_Type_61;ventilation;improvedSights;rammer;8.55
japan:J15_Chi_Ni;ventilation;;;49.61
japan:J15_Chi_Ni;turbocharger;;;12.51
japan:J15_Chi_Ni;healthReserve;;;10.67
japan:J16_ST_B1;ventilation;aimingStabilizer;rammer;34.31
japan:J16_ST_B1;turbocharger;rammer;ventilation;8.99
japan:J16_ST_B1;ventilation;rammer;coatedOptics;8.72
japan:J18_STA_2_3;ventilation;aimingStabilizer;rammer;17.82
japan:J18_STA_2_3;ventilation;rammer;coatedOptics;17.46
japan:J18_STA_2_3;ventilation;improvedSights;rammer;5.94
japan:J19_Tiger_I_Jpn;healthReserve;rammer;ventilation;19.16
japan:J19_Tiger_I_Jpn;ventilation;enhancedAimDrives;rammer;12.1
japan:J19_Tiger_I_Jpn;ventilation;rammer;coatedOptics;10.29
japan:J20_Type_2605;healthReserve;turbocharger;rammer;21
japan:J20_Type_2605;healthReserve;rammer;ventilation;14.7
japan:J20_Type_2605;ventilation;enhancedAimDrives;rammer;6.94
japan:J21_Type_91;enhancedAimDrives;ventilation;;13.93
japan:J21_Type_91;healthReserve;additInvisibilityDevice;;13.16
japan:J21_Type_91;ventilation;healthReserve;;11.93
japan:J22_Type_95;ventilation;turbocharger;healthReserve;19.4
japan:J22_Type_95;ventilation;healthReserve;enhancedAimDrives;16.83
japan:J22_Type_95;ventilation;turbocharger;enhancedAimDrives;11.08
japan:J23_Mi_To;ventilation;healthReserve;rammer;8.78
japan:J23_Mi_To;healthReserve;turbocharger;rammer;7.41
japan:J23_Mi_To;ventilation;enhancedAimDrives;rammer;6.64
japan:J24_Mi_To_130_tons;healthReserve;turbocharger;rammer;11.63
japan:J24_Mi_To_130_tons;ventilation;enhancedAimDrives;rammer;11.53
japan:J24_Mi_To_130_tons;healthReserve;rammer;ventilation;9.86
japan:J25_Type_4;healthReserve;turbocharger;rammer;18.35
japan:J25_Type_4;healthReserve;rammer;ventilation;10.74
japan:J25_Type_4;ventilation;enhancedAimDrives;rammer;8.56
japan:J26_Type_89;ventilation;;;43.13
japan:J26_Type_89;healthReserve;;;17.08
japan:J26_Type_89;stereoscope;;;14.91
japan:J27_O_I_120;healthReserve;turbocharger;rammer;14.74
japan:J27_O_I_120;ventilation;enhancedAimDrives;rammer;11
japan:J27_O_I_120;healthReserve;rammer;ventilation;9.73
japan:J28_O_I_100;healthReserve;turbocharger;rammer;13.55
japan:J28_O_I_100;healthReserve;rammer;ventilation;12.06
japan:J28_O_I_100;ventilation;enhancedAimDrives;rammer;10.41
japan:J31_Type_5_KaRi;rammer;improvedSights;ventilation;20.07
japan:J31_Type_5_KaRi;rammer;turbocharger;ventilation;13.43
japan:J31_Type_5_KaRi;rammer;turbocharger;healthReserve;11.03
japan:J32_Chi_To_SPG;ventilation;turbocharger;rammer;18.51
japan:J32_Chi_To_SPG;rammer;ventilation;coatedOptics;8.55
japan:J32_Chi_To_SPG;rammer;camouflageNet;stereoscope;6.38
japan:J33_Ho_Ri_2;ventilation;turbocharger;rammer;17.68
japan:J33_Ho_Ri_2;ventilation;enhancedAimDrives;rammer;8.41
japan:J33_Ho_Ri_2;rammer;improvedSights;ventilation;7.01
japan:J34_Ho_Ri_1;rammer;turbocharger;ventilation;20.14
japan:J34_Ho_Ri_1;rammer;turbocharger;healthReserve;9.09
japan:J34_Ho_Ri_1;rammer;enhancedAimDrives;ventilation;8.99
japan:J35_Ho_Ri_3;rammer;turbocharger;ventilation;25.38
japan:J35_Ho_Ri_3;rammer;turbocharger;healthReserve;13.11
japan:J35_Ho_Ri_3;rammer;improvedSights;ventilation;9.55
japan:J36_Type_63_HT;healthReserve;turbocharger;rammer;19.91
japan:J36_Type_63_HT;ventilation;turbocharger;rammer;18.78
japan:J36_Type_63_HT;healthReserve;rammer;ventilation;14.62
japan:J37_Type_3_Ho_Ni_III;ventilation;rammer;stereoscope;15.8
japan:J37_Type_3_Ho_Ni_III;rammer;camouflageNet;stereoscope;11
japan:J37_Type_3_Ho_Ni_III;ventilation;camouflageNet;stereoscope;6.52
japan:J38_Type_95_Ji_Ro;ventilation;turbocharger;rammer;13.1
japan:J38_Type_95_Ji_Ro;rammer;camouflageNet;stereoscope;10.15
japan:J38_Type_95_Ji_Ro;ventilation;rammer;stereoscope;6.97
japan:J39_Type_57;healthReserve;turbocharger;rammer;14.67
japan:J39_Type_57;healthReserve;rammer;ventilation;13.44
japan:J39_Type_57;ventilation;turbocharger;rammer;10.66
japan:J40_Type_71;healthReserve;turbocharger;rammer;24.26
japan:J40_Type_71;ventilation;turbocharger;rammer;14.7
japan:J40_Type_71;healthReserve;rammer;ventilation;13.7
japan:J41_Type_68;healthReserve;turbocharger;rammer;16.27
japan:J41_Type_68;healthReserve;rammer;ventilation;14.47
japan:J41_Type_68;ventilation;turbocharger;rammer;10.67
japan:J43_Type_4_Ju-To;healthReserve;rammer;ventilation;16.51
japan:J43_Type_4_Ju-To;ventilation;enhancedAimDrives;rammer;15.24
japan:J43_Type_4_Ju-To;healthReserve;turbocharger;rammer;9.94
japan:J44_Type_3_Ju_Nu;healthReserve;rammer;ventilation;16.17
japan:J44_Type_3_Ju_Nu;ventilation;enhancedAimDrives;rammer;13.58
japan:J44_Type_3_Ju_Nu;healthReserve;turbocharger;rammer;8.42
japan:J45_Mitsu_108;ventilation;enhancedAimDrives;rammer;14.77
japan:J45_Mitsu_108;ventilation;healthReserve;rammer;12.03
japan:J45_Mitsu_108;ventilation;rammer;coatedOptics;7.81
poland:Pl01_TKS_20mm;ventilation;;;35.96
poland:Pl01_TKS_20mm;healthReserve;;;15.3
poland:Pl01_TKS_20mm;camouflageNet;;;13.6
poland:Pl03_PzV_Poland;ventilation;rammer;coatedOptics;28.36
poland:Pl03_PzV_Poland;ventilation;enhancedAimDrives;rammer;9.34
poland:Pl03_PzV_Poland;turbocharger;rammer;ventilation;5.93
poland:Pl05_50TP_Tyszkiewicza;healthReserve;aimingStabilizer;rammer;26.35
poland:Pl05_50TP_Tyszkiewicza;healthReserve;rammer;ventilation;12.05
poland:Pl05_50TP_Tyszkiewicza;ventilation;aimingStabilizer;rammer;8.87
poland:Pl06_10TP;ventilation;enhancedAimDrives;;14.16
poland:Pl06_10TP;stereoscope;camouflageNet;;10.56
poland:Pl06_10TP;healthReserve;enhancedAimDrives;;8.99
poland:Pl07_14TP;ventilation;enhancedAimDrives;coatedOptics;10.45
poland:Pl07_14TP;ventilation;healthReserve;enhancedAimDrives;7.59
poland:Pl07_14TP;ventilation;turbocharger;coatedOptics;6.88
poland:Pl08_50TP_Prototyp_Resilient;healthReserve;aimingStabilizer;rammer;24.82
poland:Pl08_50TP_Prototyp_Resilient;ventilation;aimingStabilizer;rammer;14.37
poland:Pl08_50TP_Prototyp_Resilient;healthReserve;rammer;ventilation;11.17
poland:Pl08_50TP_prototyp;ventilation;aimingStabilizer;rammer;19.92
poland:Pl08_50TP_prototyp;healthReserve;aimingStabilizer;rammer;18.04
poland:Pl08_50TP_prototyp;ventilation;enhancedAimDrives;rammer;10.62
poland:Pl09_7TP;ventilation;;;24.24
poland:Pl09_7TP;healthReserve;;;21.48
poland:Pl09_7TP;stereoscope;;;14.69
poland:Pl10_40TP_Habicha;ventilation;rammer;coatedOptics;12.59
poland:Pl10_40TP_Habicha;ventilation;enhancedAimDrives;rammer;10.22
poland:Pl10_40TP_Habicha;turbocharger;rammer;ventilation;8.1
poland:Pl11_45TP_Habicha;healthReserve;rammer;ventilation;14.62
poland:Pl11_45TP_Habicha;ventilation;enhancedAimDrives;rammer;12.06
poland:Pl11_45TP_Habicha;ventilation;improvedSights;rammer;10.76
poland:Pl12_25TP_KSUST_II;ventilation;rammer;coatedOptics;15.75
